student_id,student_name,age,gender,previous_grades,attendance_percentage,study_hours_per_week,assignments_submitted,exam_scores,student_success
1075,Riya Chopra,17.0,Female,97.0,91.0,12.0,13.0,42.0,1
1076,Vihaan Saxena,21.0,Female,60.0,76.0,25.0,15.0,75.0,0
1077,Diya Verma,22.0,Male,85.0,98.0,28.0,10.0,,1
1078,Vihaan Chopra,17.0,,,51.0,27.0,0.0,50.0,0
1079,Vihaan Kapoor,22.0,Female,45.0,98.0,27.0,,86.0,0
1080,Krishna Choudhary,,,,65.0,7.0,15.0,98.0,0
1081,Vivaan Saxena,19.0,Female,61.0,51.0,22.0,13.0,99.0,0
1082,Vihaan Nair,21.0,Male,57.0,79.0,28.0,14.0,96.0,0
1083,Aryan Sharma,21.0,Male,53.0,69.0,4.0,13.0,77.0,0
1084,Krishna Kapoor,20.0,Female,49.0,87.0,6.0,10.0,62.0,0
1085,Aarav Khanna,22.0,Male,85.0,77.0,35.0,15.0,65.0,1
1086,Myra Patel,17.0,Female,52.0,74.0,26.0,18.0,62.0,0
1087,Saanvi Choudhary,,Female,70.0,81.0,1.0,16.0,60.0,0
1088,Isha Kumar,24.0,Female,69.0,59.0,24.0,5.0,50.0,0
1089,Aarav Mehta,24.0,Female,42.0,91.0,8.0,10.0,56.0,0
1090,Ira Malhotra,18.0,Female,69.0,89.0,26.0,,91.0,1
1091,Aarav Chopra,20.0,,,,0.0,8.0,55.0,0
1092,Ira Das,23.0,Female,68.0,62.0,22.0,17.0,95.0,0
1093,Sai Verma,24.0,Male,47.0,90.0,9.0,16.0,41.0,0
1094,Vivaan Malhotra,23.0,Male,83.0,91.0,24.0,11.0,51.0,1
1095,Ananya Sharma,18.0,Female,84.0,96.0,2.0,4.0,46.0,0
1096,Aryan Kumar,18.0,Female,82.0,86.0,5.0,10.0,36.0,0
1097,Saanvi Singh,18.0,Female,83.0,65.0,5.0,3.0,97.0,0
1098,Aadhya Das,22.0,Female,72.0,94.0,1.0,3.0,66.0,0
1099,Isha Mishra,22.0,Female,56.0,71.0,17.0,2.0,67.0,0
1100,Ira Choudhary,19.0,Male,87.0,69.0,22.0,16.0,40.0,0
1101,Aarav Malhotra,19.0,,,99.0,1.0,6.0,30.0,0
1102,Diya Chopra,18.0,Female,52.0,92.0,11.0,3.0,54.0,0
1103,Ira Patel,20.0,Male,89.0,76.0,21.0,12.0,71.0,1
1104,Pari Bansal,17.0,Male,50.0,,36.0,11.0,81.0,0
1105,Diya Mishra,22.0,Female,70.0,65.0,,0.0,53.0,0
1106,Aryan Chopra,20.0,Male,67.0,83.0,,18.0,82.0,1
1107,Isha Mehta,21.0,Female,83.0,81.0,23.0,19.0,85.0,1
1108,Aadhya Choudhary,22.0,Male,45.0,,19.0,17.0,92.0,0
1109,Saanvi Kumar,22.0,Male,80.0,74.0,0.0,10.0,37.0,0
1110,Saanvi Mehta,19.0,Female,55.0,51.0,0.0,19.0,88.0,0
1111,Aarav Agarwal,17.0,Male,43.0,61.0,16.0,2.0,74.0,0
1112,Rohan Chopra,17.0,Male,74.0,89.0,0.0,16.0,56.0,0
1113,Pihu Reddy,24.0,Male,99.0,58.0,29.0,,81.0,0
1114,Saanvi Verma,23.0,Male,87.0,61.0,2.0,9.0,47.0,0
1115,Aarav Khanna,23.0,Male,95.0,,10.0,7.0,45.0,0
1116,Aadhya Das,23.0,Male,98.0,58.0,23.0,14.0,95.0,0
1117,Ananya Verma,23.0,Female,65.0,59.0,21.0,,34.0,0
1118,Rohan Das,21.0,Female,96.0,81.0,25.0,3.0,32.0,1
1119,Rohan Kapoor,21.0,Male,51.0,83.0,12.0,,99.0,0
1120,Aadhya Patel,22.0,Female,50.0,97.0,0.0,18.0,36.0,0
1121,Aryan Singh,18.0,Female,76.0,69.0,23.0,3.0,79.0,0
1122,Aryan Kapoor,19.0,Female,64.0,88.0,9.0,14.0,43.0,0
1123,Pari Das,19.0,Male,57.0,51.0,34.0,16.0,67.0,0
1124,Isha Verma,23.0,Female,58.0,50.0,23.0,11.0,76.0,0
1125,Aditya Khanna,22.0,Male,62.0,85.0,27.0,2.0,62.0,1
1126,Aarav Choudhary,24.0,Female,94.0,73.0,35.0,9.0,72.0,1
1127,Aryan Kumar,20.0,Male,77.0,76.0,15.0,14.0,58.0,1
1128,Sai Kapoor,18.0,Male,93.0,51.0,39.0,9.0,86.0,0
1129,Aadhya Mishra,22.0,Female,57.0,80.0,15.0,17.0,34.0,0
1130,Vihaan Kapoor,18.0,Female,65.0,63.0,16.0,0.0,89.0,0
1131,Saanvi Verma,,,,51.0,14.0,2.0,99.0,0
1132,Vivaan Choudhary,18.0,Female,43.0,,15.0,,31.0,0
1133,Pari Gupta,22.0,Female,83.0,64.0,,0.0,99.0,0
1134,Riya Saxena,23.0,Female,90.0,61.0,33.0,2.0,72.0,0
1135,Pari Agarwal,19.0,Male,68.0,86.0,10.0,,33.0,0
1136,Vivaan Mishra,19.0,Male,98.0,77.0,0.0,4.0,85.0,0
1137,Rohan Bansal,23.0,Female,73.0,69.0,14.0,18.0,88.0,0
1138,Myra Bansal,18.0,Female,56.0,88.0,25.0,0.0,38.0,0
1139,Pari Singh,20.0,Female,82.0,,3.0,,32.0,0
1140,Saanvi Reddy,17.0,Male,82.0,,4.0,3.0,77.0,0
1141,Riya Mehta,22.0,Male,92.0,59.0,34.0,16.0,72.0,0
1142,Sai Sharma,17.0,Female,55.0,95.0,12.0,,30.0,0
1143,Pari Mishra,24.0,Female,41.0,63.0,9.0,17.0,86.0,0
1144,Arjun Kumar,23.0,Female,73.0,86.0,10.0,0.0,82.0,0
1145,Pari Kapoor,20.0,Female,94.0,67.0,17.0,15.0,45.0,0
1146,Saanvi Bose,22.0,Female,47.0,73.0,33.0,2.0,80.0,0
1147,Vivaan Kumar,23.0,Female,52.0,63.0,38.0,8.0,84.0,0
1148,Aryan Malhotra,18.0,Male,81.0,83.0,22.0,3.0,30.0,1
1149,Vihaan Nair,19.0,Female,47.0,61.0,6.0,4.0,57.0,0
1150,Ira Malhotra,17.0,,,71.0,38.0,10.0,82.0,1
1151,Vivaan Patel,21.0,Female,71.0,55.0,2.0,8.0,87.0,0
1152,Vivaan Gupta,21.0,Female,75.0,85.0,11.0,2.0,89.0,1
1153,Vihaan Patel,20.0,Male,86.0,94.0,6.0,5.0,88.0,0
1154,Isha Mehta,18.0,Male,69.0,85.0,25.0,10.0,51.0,1
1155,Aarav Mishra,24.0,Male,40.0,71.0,32.0,8.0,37.0,0
1156,Rohan Kumar,17.0,Male,82.0,63.0,36.0,14.0,78.0,0
1157,Aryan Gupta,,Female,78.0,65.0,14.0,2.0,71.0,0
1158,Isha Gupta,17.0,,,,1.0,0.0,56.0,0
1159,Aditya Agarwal,20.0,Female,98.0,74.0,6.0,19.0,68.0,0
1160,Diya Bansal,,Male,59.0,81.0,31.0,18.0,54.0,0
1161,Vihaan Patel,24.0,,,82.0,3.0,13.0,67.0,0
1162,Ananya Gupta,21.0,Female,89.0,94.0,,16.0,53.0,1
1163,Aadhya Bansal,,Female,61.0,85.0,35.0,13.0,53.0,1
1164,Myra Bose,22.0,Female,68.0,69.0,31.0,16.0,89.0,0
1165,Pari Kumar,21.0,Female,61.0,67.0,27.0,13.0,,0
1166,Pari Saxena,18.0,Female,83.0,87.0,12.0,11.0,,1
1167,Rohan Mishra,21.0,Male,48.0,52.0,0.0,15.0,43.0,0
1168,Vivaan Verma,22.0,Female,76.0,72.0,34.0,0.0,82.0,1
1169,Pari Kumar,19.0,Male,49.0,81.0,29.0,12.0,61.0,0
1170,Aryan Kapoor,19.0,Male,75.0,94.0,35.0,5.0,77.0,1
1171,Aarav Chopra,24.0,Female,76.0,65.0,24.0,16.0,68.0,0
1172,Saanvi Reddy,,,,54.0,15.0,11.0,69.0,0
1173,Vihaan Agarwal,19.0,Female,67.0,53.0,18.0,18.0,71.0,0
1174,Krishna Verma,23.0,Male,81.0,70.0,0.0,5.0,37.0,0
1175,Saanvi Choudhary,17.0,Female,82.0,89.0,,6.0,55.0,0
1176,Aditya Saxena,23.0,Male,60.0,63.0,21.0,0.0,41.0,0
1177,Aryan Gupta,23.0,Female,63.0,88.0,23.0,0.0,72.0,1
1178,Aadhya Saxena,24.0,Female,81.0,80.0,36.0,4.0,80.0,1
1179,Ishaan Verma,23.0,Female,99.0,63.0,35.0,,92.0,0
1180,Aadhya Kumar,,Female,79.0,55.0,35.0,15.0,78.0,0
1181,Vivaan Khanna,22.0,Male,41.0,61.0,,15.0,56.0,0
1182,Ira Mehta,24.0,Female,94.0,65.0,35.0,13.0,38.0,0
1183,Aditya Mehta,24.0,Male,47.0,66.0,17.0,0.0,68.0,0
1184,Ananya Mehta,20.0,Male,87.0,94.0,15.0,12.0,94.0,1
1185,Pihu Singh,24.0,Male,66.0,72.0,17.0,19.0,36.0,1
1186,Aditya Patel,20.0,Female,61.0,63.0,21.0,9.0,96.0,0
1187,Ishaan Bose,24.0,Male,76.0,56.0,1.0,9.0,39.0,0
1188,Rohan Sharma,17.0,Male,66.0,95.0,20.0,8.0,82.0,1
1189,Krishna Reddy,19.0,Male,96.0,,35.0,12.0,86.0,1
1190,Aditya Bansal,24.0,Female,68.0,,38.0,2.0,56.0,0
1191,Ishaan Bose,19.0,Female,42.0,93.0,,17.0,83.0,0
1192,Aryan Das,19.0,Male,83.0,66.0,28.0,19.0,33.0,0
1193,Sai Malhotra,21.0,Female,52.0,90.0,,,52.0,0
1194,Ira Singh,24.0,Female,84.0,96.0,20.0,16.0,77.0,1
1195,Arjun Agarwal,18.0,Male,49.0,,16.0,18.0,71.0,0
1196,Ananya Malhotra,21.0,Male,75.0,83.0,15.0,12.0,32.0,1
1197,Saanvi Bansal,18.0,,,54.0,30.0,12.0,32.0,0
1198,Ira Chopra,19.0,Male,93.0,94.0,8.0,0.0,57.0,0
1199,Isha Kumar,19.0,Female,95.0,76.0,30.0,1.0,92.0,1
1200,Vivaan Patel,21.0,Female,94.0,72.0,13.0,0.0,60.0,1
1201,Aryan Choudhary,21.0,Female,66.0,89.0,36.0,4.0,,1
1202,Pihu Reddy,18.0,Female,73.0,63.0,1.0,2.0,78.0,0
1203,Diya Patel,20.0,Female,90.0,64.0,13.0,6.0,50.0,0
1204,Myra Das,18.0,Female,40.0,92.0,32.0,12.0,82.0,0
1205,Aadhya Bansal,21.0,Male,71.0,82.0,34.0,17.0,83.0,1
1206,Arjun Kumar,22.0,Male,64.0,80.0,38.0,6.0,86.0,1
1207,Aditya Saxena,21.0,Female,68.0,84.0,19.0,0.0,49.0,1
1208,Riya Choudhary,22.0,Female,46.0,,1.0,4.0,78.0,0
1209,Aarav Saxena,17.0,Female,88.0,77.0,18.0,16.0,36.0,1
1210,Vivaan Agarwal,,Male,42.0,68.0,36.0,7.0,58.0,0
1211,Rohan Mehta,17.0,Female,59.0,95.0,17.0,14.0,77.0,0
1212,Aryan Verma,20.0,Male,59.0,72.0,15.0,19.0,,0
1213,Myra Nair,18.0,Female,92.0,81.0,3.0,3.0,32.0,0
1214,Arjun Das,22.0,Female,69.0,89.0,11.0,1.0,31.0,1
1215,Isha Bansal,18.0,Male,74.0,62.0,28.0,4.0,,0
1216,Ira Mishra,17.0,Male,74.0,69.0,,0.0,35.0,0
1217,Myra Sharma,22.0,Female,88.0,84.0,13.0,4.0,74.0,1
1218,Ira Sharma,18.0,Female,78.0,54.0,11.0,5.0,34.0,0
1219,Diya Patel,21.0,Female,66.0,58.0,,1.0,85.0,0
1220,Rohan Kumar,19.0,Male,65.0,,4.0,0.0,61.0,0
1221,Ira Choudhary,,Male,53.0,55.0,16.0,3.0,78.0,0
1222,Aadhya Choudhary,18.0,,,74.0,31.0,6.0,42.0,0
1223,Aditya Malhotra,17.0,Male,57.0,80.0,9.0,,59.0,0
1224,Saanvi Verma,23.0,Male,84.0,71.0,16.0,0.0,54.0,1
1225,Ira Singh,17.0,Male,91.0,51.0,4.0,7.0,,0
1226,Myra Reddy,22.0,Female,68.0,94.0,8.0,19.0,88.0,0
1227,Arjun Khanna,23.0,Female,59.0,54.0,32.0,,57.0,0
1228,Aryan Agarwal,24.0,Male,92.0,76.0,35.0,12.0,87.0,1
1229,Arjun Das,22.0,Female,66.0,74.0,35.0,17.0,49.0,1
1230,Pihu Kapoor,19.0,Female,57.0,57.0,17.0,19.0,63.0,0
1231,Aryan Verma,23.0,Male,43.0,50.0,8.0,9.0,34.0,0
1232,Saanvi Agarwal,24.0,Female,40.0,69.0,28.0,11.0,89.0,0
1233,Arjun Choudhary,21.0,Male,89.0,93.0,13.0,0.0,72.0,1
1234,Aditya Patel,17.0,Male,40.0,72.0,24.0,9.0,86.0,0
1235,Krishna Saxena,18.0,Female,97.0,81.0,14.0,8.0,86.0,1
1236,Sai Reddy,20.0,Male,65.0,60.0,5.0,2.0,83.0,0
1237,Isha Nair,17.0,Male,84.0,88.0,28.0,18.0,74.0,1
1238,Aditya Saxena,24.0,Male,59.0,96.0,14.0,8.0,66.0,0
1239,Diya Agarwal,17.0,Male,91.0,73.0,28.0,9.0,77.0,1
1240,Arjun Agarwal,19.0,Male,62.0,60.0,3.0,18.0,83.0,0
1241,Aditya Bose,21.0,Male,49.0,78.0,17.0,15.0,77.0,0
1242,Vihaan Kumar,20.0,Male,98.0,75.0,38.0,,35.0,1
1243,Ira Kapoor,23.0,Male,50.0,,15.0,13.0,63.0,0
1244,Myra Verma,,,,84.0,10.0,2.0,92.0,0
1245,Diya Gupta,23.0,,,,13.0,1.0,77.0,0
1246,Sai Patel,24.0,Female,44.0,95.0,2.0,0.0,52.0,0
1247,Ananya Mishra,22.0,Male,97.0,52.0,37.0,17.0,42.0,0
1248,Riya Saxena,22.0,Male,40.0,50.0,17.0,8.0,76.0,0
1249,Aditya Saxena,18.0,Female,56.0,96.0,19.0,12.0,73.0,0
1250,Vivaan Mehta,20.0,Female,61.0,50.0,24.0,1.0,61.0,0
1251,Vivaan Singh,23.0,Female,73.0,66.0,37.0,,55.0,0
1252,Pari Bansal,22.0,Male,95.0,51.0,12.0,15.0,82.0,0
1253,Vivaan Sharma,24.0,,,78.0,3.0,18.0,43.0,0
1254,Aadhya Bose,18.0,Female,80.0,69.0,13.0,14.0,81.0,0
1255,Aditya Patel,21.0,Male,68.0,55.0,32.0,10.0,65.0,0
1256,Pihu Malhotra,18.0,Female,43.0,57.0,27.0,0.0,37.0,0
1257,Rohan Singh,22.0,Male,44.0,78.0,36.0,6.0,69.0,0
1258,Riya Gupta,19.0,Male,50.0,97.0,7.0,19.0,51.0,0
1259,Aryan Kapoor,24.0,Male,95.0,82.0,33.0,7.0,,1
1260,Aditya Bansal,19.0,Female,90.0,52.0,4.0,9.0,89.0,0
1261,Diya Nair,23.0,Female,60.0,84.0,4.0,4.0,89.0,0
1262,Aadhya Khanna,19.0,Male,74.0,54.0,30.0,8.0,39.0,0
1263,Pihu Das,23.0,Female,51.0,76.0,8.0,0.0,54.0,0
1264,Aditya Kumar,23.0,Female,65.0,93.0,31.0,1.0,60.0,1
1265,Aryan Agarwal,22.0,Female,90.0,61.0,32.0,18.0,50.0,0
1266,Aryan Bose,19.0,Female,58.0,69.0,2.0,13.0,62.0,0
1267,Pari Choudhary,23.0,Male,84.0,94.0,29.0,19.0,60.0,1
1268,Ananya Singh,20.0,Female,99.0,69.0,11.0,9.0,50.0,0
1269,Ira Gupta,21.0,Male,46.0,58.0,,8.0,65.0,0
1270,Arjun Chopra,,Male,86.0,88.0,2.0,9.0,94.0,0
1271,Diya Choudhary,18.0,Female,94.0,53.0,25.0,5.0,33.0,0
1272,Saanvi Khanna,22.0,Male,46.0,68.0,29.0,16.0,97.0,0
1273,Riya Kumar,19.0,Female,65.0,87.0,8.0,5.0,33.0,0
1274,Vivaan Bansal,19.0,Female,79.0,76.0,25.0,3.0,38.0,1
1275,Pari Bose,23.0,Male,44.0,94.0,1.0,19.0,59.0,0
1276,Rohan Mehta,24.0,Male,60.0,92.0,2.0,2.0,74.0,0
1277,Pari Malhotra,,Male,53.0,62.0,3.0,18.0,33.0,0
1278,Aditya Kumar,23.0,Male,43.0,,24.0,17.0,98.0,0
1279,Ira Bansal,21.0,Female,62.0,71.0,12.0,3.0,52.0,1
1280,Aditya Das,20.0,Female,81.0,77.0,38.0,7.0,45.0,1
1281,Ananya Das,18.0,Female,59.0,96.0,34.0,16.0,51.0,0
1282,Krishna Gupta,23.0,Male,54.0,94.0,22.0,4.0,77.0,0
1283,Ananya Nair,17.0,Male,89.0,71.0,8.0,12.0,91.0,0
1284,Ishaan Reddy,17.0,Male,91.0,92.0,1.0,0.0,,0
1285,Aryan Sharma,23.0,Female,84.0,68.0,30.0,12.0,34.0,0
1286,Ishaan Saxena,,Male,68.0,,1.0,3.0,36.0,0
1287,Aryan Kapoor,18.0,Female,47.0,57.0,31.0,13.0,80.0,0
1288,Krishna Agarwal,22.0,Male,80.0,91.0,17.0,2.0,94.0,1
1289,Ananya Agarwal,20.0,Female,87.0,75.0,12.0,4.0,38.0,1
1290,Pihu Bose,17.0,Female,58.0,97.0,4.0,6.0,,0
1291,Arjun Chopra,17.0,Male,87.0,75.0,9.0,0.0,76.0,0
1292,Vihaan Reddy,,Male,78.0,72.0,24.0,11.0,96.0,1
1293,Aadhya Mehta,20.0,Female,85.0,92.0,33.0,10.0,53.0,1
1294,Ananya Patel,17.0,Female,67.0,62.0,36.0,7.0,39.0,0
1295,Ananya Kumar,20.0,Male,85.0,77.0,29.0,5.0,77.0,1
1296,Riya Bansal,18.0,Male,96.0,58.0,6.0,1.0,64.0,0
1297,Isha Kumar,19.0,Female,66.0,69.0,,18.0,83.0,0
1298,Pihu Malhotra,17.0,Male,43.0,68.0,2.0,19.0,45.0,0
1299,Isha Kumar,21.0,Female,97.0,97.0,12.0,19.0,82.0,1
1300,Vivaan Nair,18.0,Female,54.0,88.0,2.0,13.0,69.0,0
1301,Ira Agarwal,23.0,Male,74.0,61.0,,0.0,49.0,0
1302,Ira Saxena,20.0,Male,76.0,64.0,23.0,9.0,98.0,0
1303,Saanvi Verma,23.0,Male,40.0,80.0,5.0,15.0,,0
1304,Krishna Malhotra,22.0,Male,42.0,63.0,11.0,3.0,35.0,0
1305,Sai Das,18.0,Male,86.0,60.0,35.0,10.0,98.0,0
1306,Riya Gupta,23.0,Female,63.0,75.0,1.0,15.0,78.0,0
1307,Pari Patel,24.0,Female,66.0,91.0,10.0,19.0,68.0,0
1308,Pari Reddy,24.0,Male,79.0,76.0,38.0,0.0,31.0,1
1309,Saanvi Saxena,17.0,Male,75.0,60.0,33.0,15.0,68.0,0
1310,Riya Bose,20.0,Male,73.0,87.0,25.0,18.0,50.0,1
1311,Pihu Gupta,19.0,Female,68.0,83.0,17.0,,69.0,1
1312,Vihaan Verma,18.0,Male,63.0,,20.0,8.0,83.0,1
1313,Arjun Mehta,17.0,Male,63.0,68.0,35.0,8.0,41.0,0
1314,Aditya Saxena,21.0,Female,81.0,55.0,39.0,,66.0,0
1315,Ananya Reddy,,Female,43.0,95.0,21.0,,67.0,0
1316,Pari Agarwal,20.0,Male,42.0,87.0,29.0,12.0,44.0,0
1317,Krishna Mehta,18.0,Male,73.0,98.0,29.0,7.0,36.0,1
1318,Aadhya Bansal,24.0,Male,96.0,91.0,7.0,15.0,79.0,0
1319,Aarav Choudhary,18.0,Female,88.0,77.0,33.0,17.0,94.0,1
1320,Riya Gupta,19.0,Male,62.0,50.0,8.0,,96.0,0
1321,Pihu Gupta,24.0,Male,92.0,84.0,19.0,0.0,73.0,1
1322,Riya Mehta,19.0,Male,95.0,89.0,39.0,11.0,60.0,1
1323,Aditya Patel,21.0,Female,91.0,57.0,24.0,5.0,72.0,0
1324,Rohan Verma,22.0,Female,62.0,96.0,18.0,8.0,77.0,1
1325,Ishaan Bose,21.0,Male,84.0,56.0,4.0,4.0,90.0,0
1326,Vihaan Malhotra,17.0,Male,44.0,60.0,10.0,15.0,39.0,0
1327,Ananya Singh,17.0,Female,70.0,88.0,14.0,17.0,58.0,1
1328,Aadhya Singh,21.0,Female,92.0,53.0,7.0,16.0,77.0,0
1329,Rohan Bose,22.0,Female,80.0,74.0,18.0,17.0,91.0,1
1330,Ishaan Saxena,21.0,,,61.0,22.0,0.0,42.0,0
1331,Saanvi Nair,22.0,Female,96.0,75.0,26.0,18.0,73.0,1
1332,Sai Bansal,22.0,Female,99.0,87.0,39.0,7.0,76.0,1
1333,Pari Agarwal,23.0,Female,93.0,95.0,31.0,2.0,93.0,1
1334,Riya Patel,24.0,Female,45.0,,25.0,4.0,82.0,0
1335,Ishaan Choudhary,20.0,Female,76.0,92.0,26.0,7.0,73.0,1
1336,Ananya Agarwal,22.0,Male,96.0,86.0,18.0,18.0,57.0,1
1337,Aryan Bose,,Male,49.0,95.0,28.0,17.0,31.0,0
1338,Pihu Nair,22.0,Male,79.0,73.0,,17.0,86.0,1
1339,Vivaan Singh,22.0,Female,46.0,65.0,32.0,0.0,86.0,0
1340,Pihu Bansal,22.0,Male,78.0,62.0,18.0,14.0,63.0,0
1341,Ananya Singh,23.0,Female,77.0,74.0,36.0,17.0,87.0,1
1342,Aryan Kapoor,24.0,Female,60.0,53.0,18.0,6.0,81.0,0
1343,Aditya Kapoor,23.0,Male,59.0,60.0,32.0,15.0,58.0,0
1344,Aditya Saxena,17.0,Female,42.0,81.0,15.0,15.0,64.0,0
1345,Aryan Kapoor,23.0,Male,90.0,98.0,22.0,14.0,77.0,1
1346,Aryan Khanna,19.0,Male,61.0,56.0,6.0,5.0,62.0,0
1347,Rohan Patel,19.0,Male,86.0,95.0,25.0,8.0,38.0,1
1348,Arjun Mishra,23.0,Female,43.0,60.0,31.0,6.0,77.0,0
1349,Sai Sharma,,Male,67.0,77.0,11.0,13.0,96.0,1
1350,Riya Kumar,21.0,Female,51.0,90.0,7.0,10.0,,0
1351,Aadhya Kumar,20.0,Male,77.0,,4.0,15.0,73.0,0
1352,Aadhya Nair,24.0,Male,90.0,94.0,27.0,5.0,89.0,1
1353,Ishaan Gupta,23.0,Male,75.0,72.0,4.0,15.0,92.0,0
1354,Vihaan Mishra,22.0,Female,86.0,99.0,25.0,19.0,34.0,1
1355,Saanvi Saxena,18.0,Female,80.0,77.0,4.0,15.0,69.0,0
1356,Ira Mishra,20.0,Female,44.0,92.0,21.0,11.0,48.0,0
1357,Ira Gupta,20.0,Male,52.0,96.0,14.0,16.0,,0
1358,Ira Saxena,19.0,Male,62.0,75.0,12.0,4.0,94.0,1
1359,Pari Saxena,20.0,Female,97.0,74.0,27.0,12.0,96.0,1
1360,Ananya Das,23.0,Female,89.0,78.0,32.0,7.0,47.0,1
1361,Ananya Nair,22.0,Female,69.0,68.0,22.0,4.0,79.0,0
1362,Arjun Agarwal,22.0,Female,76.0,82.0,32.0,11.0,59.0,1
1363,Myra Chopra,,Female,64.0,85.0,,8.0,95.0,1
1364,Vivaan Reddy,,Female,87.0,63.0,29.0,2.0,34.0,0
1365,Arjun Mishra,24.0,Male,66.0,63.0,,2.0,71.0,0
1366,Krishna Agarwal,22.0,Female,90.0,84.0,15.0,0.0,34.0,1
1367,Pari Patel,19.0,Male,53.0,79.0,12.0,17.0,79.0,0
1368,Krishna Mehta,22.0,Male,96.0,77.0,38.0,11.0,87.0,1
1369,Diya Chopra,17.0,Female,87.0,66.0,32.0,8.0,37.0,0
1370,Isha Gupta,18.0,Female,98.0,52.0,25.0,8.0,60.0,0
1371,Pihu Chopra,,Male,86.0,65.0,0.0,17.0,41.0,0
1372,Ira Sharma,19.0,Female,93.0,95.0,37.0,17.0,,1
1373,Pari Khanna,24.0,Female,75.0,79.0,1.0,6.0,91.0,0
1374,Rohan Bose,18.0,Male,78.0,78.0,5.0,3.0,,0
1375,Vivaan Chopra,19.0,Male,55.0,94.0,37.0,12.0,55.0,0
1376,Myra Mehta,21.0,Male,95.0,64.0,23.0,16.0,69.0,0
1377,Ananya Malhotra,20.0,Female,61.0,95.0,17.0,1.0,94.0,1
1378,Arjun Saxena,21.0,Male,60.0,74.0,26.0,13.0,88.0,0
1379,Myra Verma,22.0,Female,93.0,87.0,7.0,2.0,44.0,0
1380,Sai Verma,18.0,Male,60.0,91.0,27.0,4.0,30.0,0
1381,Riya Kapoor,22.0,,,96.0,9.0,13.0,40.0,0
1382,Diya Nair,20.0,Male,88.0,87.0,,2.0,84.0,1
1383,Krishna Agarwal,19.0,,,72.0,28.0,6.0,31.0,0
1384,Arjun Das,20.0,Female,98.0,74.0,5.0,17.0,94.0,0
1385,Riya Saxena,17.0,Male,94.0,91.0,13.0,12.0,73.0,1
1386,Krishna Patel,20.0,Male,70.0,56.0,21.0,9.0,45.0,0
1387,Pihu Khanna,17.0,Male,81.0,71.0,5.0,12.0,51.0,0
1388,Ananya Malhotra,20.0,Female,49.0,66.0,25.0,15.0,47.0,0
1389,Vihaan Agarwal,23.0,Male,71.0,67.0,38.0,8.0,76.0,0
1390,Ishaan Das,17.0,Female,98.0,98.0,11.0,1.0,59.0,1
1391,Aditya Sharma,18.0,,,,34.0,4.0,39.0,1
1392,Ira Bose,22.0,,,59.0,13.0,16.0,87.0,0
1393,Ishaan Singh,24.0,Male,56.0,59.0,21.0,3.0,91.0,0
1394,Riya Mehta,22.0,Male,50.0,56.0,22.0,16.0,35.0,0
1395,Aarav Nair,,Male,71.0,97.0,6.0,8.0,96.0,0
1396,Myra Agarwal,22.0,Male,49.0,99.0,39.0,19.0,70.0,0
1397,Ishaan Malhotra,19.0,Female,61.0,87.0,24.0,1.0,72.0,1
1398,Myra Malhotra,23.0,Male,96.0,76.0,12.0,17.0,47.0,1
1399,Ananya Reddy,20.0,Female,56.0,82.0,20.0,10.0,87.0,0
1400,Aryan Mishra,21.0,Male,43.0,,9.0,12.0,89.0,0
1401,Aarav Khanna,19.0,Male,87.0,93.0,8.0,7.0,56.0,0
1402,Ira Mehta,19.0,,,83.0,14.0,0.0,97.0,1
1403,Ishaan Nair,17.0,Male,86.0,53.0,1.0,16.0,,0
1404,Pari Gupta,22.0,Female,64.0,66.0,24.0,11.0,53.0,0
1405,Arjun Chopra,18.0,Female,98.0,53.0,12.0,3.0,69.0,0
1406,Aditya Patel,24.0,,,92.0,33.0,12.0,95.0,0
1407,Ishaan Bose,18.0,Female,76.0,,33.0,8.0,69.0,1
1408,Rohan Khanna,21.0,Female,77.0,53.0,34.0,6.0,35.0,0
1409,Ananya Singh,23.0,Male,88.0,50.0,37.0,4.0,47.0,0
1410,Aditya Patel,18.0,Female,40.0,56.0,2.0,4.0,59.0,0
1411,Aadhya Choudhary,20.0,Male,64.0,79.0,5.0,16.0,50.0,0
1412,Aryan Sharma,18.0,Male,90.0,,18.0,8.0,91.0,1
1413,Ira Nair,21.0,Male,75.0,58.0,2.0,5.0,39.0,0
1414,Ananya Kumar,24.0,Male,56.0,84.0,17.0,18.0,42.0,0
1415,Riya Reddy,18.0,,,57.0,38.0,15.0,38.0,0
1416,Aditya Gupta,20.0,Male,63.0,73.0,8.0,1.0,97.0,0
1417,Aarav Chopra,17.0,Male,41.0,68.0,11.0,9.0,68.0,0
1418,Vihaan Khanna,,Female,79.0,85.0,4.0,15.0,53.0,0
1419,Rohan Gupta,21.0,Male,54.0,99.0,2.0,4.0,63.0,0
1420,Pari Sharma,17.0,Male,71.0,92.0,10.0,14.0,90.0,0
1421,Ishaan Saxena,17.0,Female,78.0,76.0,29.0,12.0,70.0,1
1422,Pari Kumar,17.0,Female,98.0,81.0,3.0,12.0,34.0,0
1423,Vivaan Mehta,19.0,Female,45.0,63.0,4.0,12.0,79.0,0
1424,Saanvi Choudhary,23.0,Female,40.0,67.0,0.0,14.0,33.0,0
1425,Aryan Verma,24.0,Female,86.0,77.0,26.0,13.0,80.0,1
